"variable","FIPS","areaname","state","value"
"B23006_011E",12460,"Bainbridge, GA Micro Area; Georgia","13","0"
"B23006_011E",15260,"Brunswick, GA Metro Area; Georgia","13","9"
"B23006_011E",15660,"Calhoun, GA Micro Area; Georgia","13","0"
"B23006_011E",16340,"Cedartown, GA Micro Area; Georgia","13","0"
"B23006_011E",16860,"Chattanooga, TN-GA Metro Area (part); Georgia","13","25"
"B23006_011E",17980,"Columbus, GA-AL Metro Area (part); Georgia","13","1316"
"B23006_011E",18380,"Cordele, GA Micro Area; Georgia","13","0"
"B23006_011E",18460,"Cornelia, GA Micro Area; Georgia","13","0"
"B23006_011E",19140,"Dalton, GA Metro Area; Georgia","13","62"
"B23006_011E",20060,"Douglas, GA Micro Area; Georgia","13","0"
"B23006_011E",20140,"Dublin, GA Micro Area; Georgia","13","0"
"B23006_011E",21640,"Eufaula, AL-GA Micro Area (part); Georgia","13","0"
"B23006_011E",22340,"Fitzgerald, GA Micro Area; Georgia","13","0"
"B23006_011E",22980,"Fort Valley, GA Micro Area; Georgia","13","22"
"B23006_011E",23580,"Gainesville, GA Metro Area; Georgia","13","0"
"B23006_011E",25980,"Hinesville-Fort Stewart, GA Metro Area; Georgia","13","1198"
"B23006_011E",27700,"Jesup, GA Micro Area; Georgia","13","0"
"B23006_011E",29300,"LaGrange, GA Micro Area; Georgia","13","12"
"B23006_011E",31420,"Macon, GA Metro Area; Georgia","13","30"
"B23006_011E",33300,"Milledgeville, GA Micro Area; Georgia","13","5"
"B23006_011E",34220,"Moultrie, GA Micro Area; Georgia","13","0"
"B23006_011E",40660,"Rome, GA Metro Area; Georgia","13","0"
"B23006_011E",41220,"St. Marys, GA Micro Area; Georgia","13","559"
"B23006_011E",42340,"Savannah, GA Metro Area; Georgia","13","468"
"B23006_011E",44340,"Statesboro, GA Micro Area; Georgia","13","0"
"B23006_011E",44900,"Summerville, GA Micro Area; Georgia","13","0"
"B23006_011E",45580,"Thomaston, GA Micro Area; Georgia","13","0"
"B23006_011E",45620,"Thomasville, GA Micro Area; Georgia","13","40"
"B23006_011E",45700,"Tifton, GA Micro Area; Georgia","13","0"
"B23006_011E",45740,"Toccoa, GA Micro Area; Georgia","13","0"
"B23006_011E",46660,"Valdosta, GA Metro Area; Georgia","13","182"
"B23006_011E",47080,"Vidalia, GA Micro Area; Georgia","13","0"
"B23006_011E",47580,"Warner Robins, GA Metro Area; Georgia","13","198"
"B23006_011E",48180,"Waycross, GA Micro Area; Georgia","13","0"
"B23006_012E",10500,"Albany, GA Metro Area; Georgia","13","17627"
"B23006_012E",11140,"Americus, GA Micro Area; Georgia","13","4721"
"B23006_012E",12020,"Athens-Clarke County, GA Metro Area; Georgia","13","16252"
"B23006_012E",12060,"Atlanta-Sandy Springs-Marietta, GA Metro Area; Georgia","13","538303"
"B23006_012E",12260,"Augusta-Richmond County, GA-SC Metro Area (part); Georgia","13","41136"
"B23006_012E",12460,"Bainbridge, GA Micro Area; Georgia","13","3454"
"B23006_012E",15260,"Brunswick, GA Metro Area; Georgia","13","14972"
"B23006_012E",15660,"Calhoun, GA Micro Area; Georgia","13","8516"
"B23006_012E",16340,"Cedartown, GA Micro Area; Georgia","13","5738"
"B23006_012E",16860,"Chattanooga, TN-GA Metro Area (part); Georgia","13","19176"
"B23006_012E",17980,"Columbus, GA-AL Metro Area (part); Georgia","13","23417"
"B23006_012E",18380,"Cordele, GA Micro Area; Georgia","13","3236"
"B23006_012E",18460,"Cornelia, GA Micro Area; Georgia","13","4911"
"B23006_012E",19140,"Dalton, GA Metro Area; Georgia","13","18364"
"B23006_012E",20060,"Douglas, GA Micro Area; Georgia","13","7074"
"B23006_012E",20140,"Dublin, GA Micro Area; Georgia","13","8297"
"B23006_012E",21640,"Eufaula, AL-GA Micro Area (part); Georgia","13","278"
"B23006_012E",22340,"Fitzgerald, GA Micro Area; Georgia","13","3527"
"B23006_012E",22980,"Fort Valley, GA Micro Area; Georgia","13","3177"
"B23006_012E",23580,"Gainesville, GA Metro Area; Georgia","13","21239"
"B23006_012E",25980,"Hinesville-Fort Stewart, GA Metro Area; Georgia","13","8793"
"B23006_012E",27700,"Jesup, GA Micro Area; Georgia","13","4201"
"B23006_012E",29300,"LaGrange, GA Micro Area; Georgia","13","8925"
"B23006_012E",31420,"Macon, GA Metro Area; Georgia","13","27865"
"B23006_012E",33300,"Milledgeville, GA Micro Area; Georgia","13","6411"
"B23006_012E",34220,"Moultrie, GA Micro Area; Georgia","13","6272"
"B23006_012E",40660,"Rome, GA Metro Area; Georgia","13","10531"
"B23006_012E",41220,"St. Marys, GA Micro Area; Georgia","13","4954"
"B23006_012E",42340,"Savannah, GA Metro Area; Georgia","13","39410"
"B23006_012E",44340,"Statesboro, GA Micro Area; Georgia","13","6561"
"B23006_012E",44900,"Summerville, GA Micro Area; Georgia","13","3118"
"B23006_012E",45580,"Thomaston, GA Micro Area; Georgia","13","4133"
"B23006_012E",45620,"Thomasville, GA Micro Area; Georgia","13","5144"
"B23006_012E",45700,"Tifton, GA Micro Area; Georgia","13","4159"
"B23006_012E",45740,"Toccoa, GA Micro Area; Georgia","13","4191"
"B23006_012E",46660,"Valdosta, GA Metro Area; Georgia","13","15594"
"B23006_012E",47080,"Vidalia, GA Micro Area; Georgia","13","5274"
"B23006_012E",47580,"Warner Robins, GA Metro Area; Georgia","13","14502"
"B23006_012E",48180,"Waycross, GA Micro Area; Georgia","13","7809"
"B23006_013E",10500,"Albany, GA Metro Area; Georgia","13","15594"
"B23006_013E",11140,"Americus, GA Micro Area; Georgia","13","4003"
"B23006_013E",12020,"Athens-Clarke County, GA Metro Area; Georgia","13","15090"
"B23006_013E",12060,"Atlanta-Sandy Springs-Marietta, GA Metro Area; Georgia","13","479235"
"B23006_013E",12260,"Augusta-Richmond County, GA-SC Metro Area (part); Georgia","13","37361"
"B23006_013E",12460,"Bainbridge, GA Micro Area; Georgia","13","3369"
"B23006_013E",15260,"Brunswick, GA Metro Area; Georgia","13","13894"
"B23006_013E",15660,"Calhoun, GA Micro Area; Georgia","13","8012"
"B23006_013E",16340,"Cedartown, GA Micro Area; Georgia","13","5314"
"B23006_013E",16860,"Chattanooga, TN-GA Metro Area (part); Georgia","13","17502"
"B23006_013E",17980,"Columbus, GA-AL Metro Area (part); Georgia","13","21166"
"B23006_013E",18380,"Cordele, GA Micro Area; Georgia","13","2879"
"B23006_013E",18460,"Cornelia, GA Micro Area; Georgia","13","4524"
"B23006_013E",19140,"Dalton, GA Metro Area; Georgia","13","16275"
"B23006_013E",20060,"Douglas, GA Micro Area; Georgia","13","6448"
"B23006_013E",20140,"Dublin, GA Micro Area; Georgia","13","7867"
"B23006_013E",21640,"Eufaula, AL-GA Micro Area (part); Georgia","13","253"
"B23006_013E",22340,"Fitzgerald, GA Micro Area; Georgia","13","3184"
"B23006_013E",22980,"Fort Valley, GA Micro Area; Georgia","13","2851"
"B23006_013E",23580,"Gainesville, GA Metro Area; Georgia","13","19961"
"B23006_013E",25980,"Hinesville-Fort Stewart, GA Metro Area; Georgia","13","8117"
"B23006_013E",27700,"Jesup, GA Micro Area; Georgia","13","3975"
"B23006_013E",29300,"LaGrange, GA Micro Area; Georgia","13","8029"
"B23006_013E",31420,"Macon, GA Metro Area; Georgia","13","25306"
"B23006_013E",33300,"Milledgeville, GA Micro Area; Georgia","13","5772"
"B23006_013E",34220,"Moultrie, GA Micro Area; Georgia","13","5963"
"B23006_013E",40660,"Rome, GA Metro Area; Georgia","13","9575"
"B23006_013E",41220,"St. Marys, GA Micro Area; Georgia","13","4463"
"B23006_013E",42340,"Savannah, GA Metro Area; Georgia","13","36606"
"B23006_013E",44340,"Statesboro, GA Micro Area; Georgia","13","5916"
"B23006_013E",44900,"Summerville, GA Micro Area; Georgia","13","2880"
"B23006_013E",45580,"Thomaston, GA Micro Area; Georgia","13","3572"
"B23006_013E",45620,"Thomasville, GA Micro Area; Georgia","13","4469"
"B23006_013E",45700,"Tifton, GA Micro Area; Georgia","13","3723"
"B23006_013E",45740,"Toccoa, GA Micro Area; Georgia","13","3813"
"B23006_013E",46660,"Valdosta, GA Metro Area; Georgia","13","13828"
"B23006_013E",47080,"Vidalia, GA Micro Area; Georgia","13","5047"
"B23006_013E",47580,"Warner Robins, GA Metro Area; Georgia","13","13105"
"B23006_013E",48180,"Waycross, GA Micro Area; Georgia","13","7324"
"B23006_014E",10500,"Albany, GA Metro Area; Georgia","13","2033"
"B23006_014E",11140,"Americus, GA Micro Area; Georgia","13","718"
"B23006_014E",12020,"Athens-Clarke County, GA Metro Area; Georgia","13","1162"
"B23006_014E",12060,"Atlanta-Sandy Springs-Marietta, GA Metro Area; Georgia","13","59068"
"B23006_014E",12260,"Augusta-Richmond County, GA-SC Metro Area (part); Georgia","13","3775"
"B23006_014E",12460,"Bainbridge, GA Micro Area; Georgia","13","85"
"B23006_014E",15260,"Brunswick, GA Metro Area; Georgia","13","1078"
"B23006_014E",15660,"Calhoun, GA Micro Area; Georgia","13","504"
"B23006_014E",16340,"Cedartown, GA Micro Area; Georgia","13","424"
"B23006_014E",16860,"Chattanooga, TN-GA Metro Area (part); Georgia","13","1674"
"B23006_014E",17980,"Columbus, GA-AL Metro Area (part); Georgia","13","2251"
"B23006_014E",18380,"Cordele, GA Micro Area; Georgia","13","357"
"B23006_014E",18460,"Cornelia, GA Micro Area; Georgia","13","387"
"B23006_014E",19140,"Dalton, GA Metro Area; Georgia","13","2089"
"B23006_014E",20060,"Douglas, GA Micro Area; Georgia","13","626"
"B23006_014E",20140,"Dublin, GA Micro Area; Georgia","13","430"
"B23006_014E",21640,"Eufaula, AL-GA Micro Area (part); Georgia","13","25"
"B23006_014E",22340,"Fitzgerald, GA Micro Area; Georgia","13","343"
"B23006_014E",22980,"Fort Valley, GA Micro Area; Georgia","13","326"
"B23006_014E",23580,"Gainesville, GA Metro Area; Georgia","13","1278"
"B23006_014E",25980,"Hinesville-Fort Stewart, GA Metro Area; Georgia","13","676"
"B23006_014E",27700,"Jesup, GA Micro Area; Georgia","13","226"
"B23006_014E",29300,"LaGrange, GA Micro Area; Georgia","13","896"
"B23006_014E",31420,"Macon, GA Metro Area; Georgia","13","2559"
"B23006_014E",33300,"Milledgeville, GA Micro Area; Georgia","13","639"
"B23006_014E",34220,"Moultrie, GA Micro Area; Georgia","13","309"
"B23006_014E",40660,"Rome, GA Metro Area; Georgia","13","956"
"B23006_014E",41220,"St. Marys, GA Micro Area; Georgia","13","491"
"B23006_014E",42340,"Savannah, GA Metro Area; Georgia","13","2804"
"B23006_014E",44340,"Statesboro, GA Micro Area; Georgia","13","645"
"B23006_014E",44900,"Summerville, GA Micro Area; Georgia","13","238"
"B23006_014E",45580,"Thomaston, GA Micro Area; Georgia","13","561"
"B23006_014E",45620,"Thomasville, GA Micro Area; Georgia","13","675"
"B23006_014E",45700,"Tifton, GA Micro Area; Georgia","13","436"
"B23006_014E",45740,"Toccoa, GA Micro Area; Georgia","13","378"
"B23006_014E",46660,"Valdosta, GA Metro Area; Georgia","13","1766"
"B23006_014E",47080,"Vidalia, GA Micro Area; Georgia","13","227"
"B23006_014E",47580,"Warner Robins, GA Metro Area; Georgia","13","1397"
"B23006_014E",48180,"Waycross, GA Micro Area; Georgia","13","485"
"B23006_015E",10500,"Albany, GA Metro Area; Georgia","13","7749"
"B23006_015E",11140,"Americus, GA Micro Area; Georgia","13","1767"
"B23006_015E",12020,"Athens-Clarke County, GA Metro Area; Georgia","13","5928"
"B23006_015E",12060,"Atlanta-Sandy Springs-Marietta, GA Metro Area; Georgia","13","164346"
"B23006_015E",12260,"Augusta-Richmond County, GA-SC Metro Area (part); Georgia","13","15643"
"B23006_015E",12460,"Bainbridge, GA Micro Area; Georgia","13","1653"
"B23006_015E",15260,"Brunswick, GA Metro Area; Georgia","13","5671"
"B23006_015E",15660,"Calhoun, GA Micro Area; Georgia","13","2334"
"B23006_015E",16340,"Cedartown, GA Micro Area; Georgia","13","2313"
"B23006_015E",16860,"Chattanooga, TN-GA Metro Area (part); Georgia","13","6936"
"B23006_015E",17980,"Columbus, GA-AL Metro Area (part); Georgia","13","10467"
"B23006_015E",18380,"Cordele, GA Micro Area; Georgia","13","1428"
"B23006_015E",18460,"Cornelia, GA Micro Area; Georgia","13","2616"
"B23006_015E",19140,"Dalton, GA Metro Area; Georgia","13","5436"
"B23006_015E",20060,"Douglas, GA Micro Area; Georgia","13","3542"
"B23006_015E",20140,"Dublin, GA Micro Area; Georgia","13","4497"
"B23006_015E",21640,"Eufaula, AL-GA Micro Area (part); Georgia","13","169"
"B23006_015E",22340,"Fitzgerald, GA Micro Area; Georgia","13","1617"
"B23006_015E",22980,"Fort Valley, GA Micro Area; Georgia","13","1288"
"B23006_015E",23580,"Gainesville, GA Metro Area; Georgia","13","7394"
"B23006_015E",25980,"Hinesville-Fort Stewart, GA Metro Area; Georgia","13","3185"
"B23006_015E",27700,"Jesup, GA Micro Area; Georgia","13","2367"
"B23006_015E",29300,"LaGrange, GA Micro Area; Georgia","13","2801"
"B23006_015E",31420,"Macon, GA Metro Area; Georgia","13","13031"
"B23006_015E",33300,"Milledgeville, GA Micro Area; Georgia","13","4577"
"B23006_015E",34220,"Moultrie, GA Micro Area; Georgia","13","2141"
"B23006_015E",40660,"Rome, GA Metro Area; Georgia","13","4701"
"B23006_015E",41220,"St. Marys, GA Micro Area; Georgia","13","2230"
"B23006_015E",42340,"Savannah, GA Metro Area; Georgia","13","14360"
"B23006_015E",44340,"Statesboro, GA Micro Area; Georgia","13","2453"
"B23006_015E",44900,"Summerville, GA Micro Area; Georgia","13","2226"
"B23006_015E",45580,"Thomaston, GA Micro Area; Georgia","13","1311"
"B23006_015E",45620,"Thomasville, GA Micro Area; Georgia","13","3252"
"B23006_015E",45700,"Tifton, GA Micro Area; Georgia","13","1770"
"B23006_015E",45740,"Toccoa, GA Micro Area; Georgia","13","1377"
"B23006_015E",46660,"Valdosta, GA Metro Area; Georgia","13","5523"
"B23006_015E",47080,"Vidalia, GA Micro Area; Georgia","13","2477"
"B23006_015E",47580,"Warner Robins, GA Metro Area; Georgia","13","5142"
"B23006_015E",48180,"Waycross, GA Micro Area; Georgia","13","4141"
"B23006_016E",10500,"Albany, GA Metro Area; Georgia","13","26219"
"B23006_016E",11140,"Americus, GA Micro Area; Georgia","13","4698"
"B23006_016E",12020,"Athens-Clarke County, GA Metro Area; Georgia","13","22370"
"B23006_016E",12060,"Atlanta-Sandy Springs-Marietta, GA Metro Area; Georgia","13","812249"
"B23006_016E",12260,"Augusta-Richmond County, GA-SC Metro Area (part); Georgia","13","60504"
"B23006_016E",12460,"Bainbridge, GA Micro Area; Georgia","13","4312"
"B23006_016E",15260,"Brunswick, GA Metro Area; Georgia","13","17074"
"B23006_016E",15660,"Calhoun, GA Micro Area; Georgia","13","7183"
"B23006_016E",16340,"Cedartown, GA Micro Area; Georgia","13","5391"
"B23006_016E",16860,"Chattanooga, TN-GA Metro Area (part); Georgia","13","25828"
"B23006_016E",17980,"Columbus, GA-AL Metro Area (part); Georgia","13","43965"
"B23006_016E",18380,"Cordele, GA Micro Area; Georgia","13","3349"
"B23006_016E",18460,"Cornelia, GA Micro Area; Georgia","13","5839"
"B23006_016E",19140,"Dalton, GA Metro Area; Georgia","13","17644"
"B23006_016E",20060,"Douglas, GA Micro Area; Georgia","13","5766"
"B23006_016E",20140,"Dublin, GA Micro Area; Georgia","13","7040"
"B23006_016E",21640,"Eufaula, AL-GA Micro Area (part); Georgia","13","281"
"B23006_016E",22340,"Fitzgerald, GA Micro Area; Georgia","13","3819"
"B23006_016E",22980,"Fort Valley, GA Micro Area; Georgia","13","4089"
"B23006_016E",23580,"Gainesville, GA Metro Area; Georgia","13","23804"
"B23006_016E",25980,"Hinesville-Fort Stewart, GA Metro Area; Georgia","13","15024"
"B23006_016E",27700,"Jesup, GA Micro Area; Georgia","13","4945"
"B23006_016E",29300,"LaGrange, GA Micro Area; Georgia","13","9584"
"B23006_016E",31420,"Macon, GA Metro Area; Georgia","13","35040"
"B23006_016E",33300,"Milledgeville, GA Micro Area; Georgia","13","7175"
"B23006_016E",34220,"Moultrie, GA Micro Area; Georgia","13","5476"
"B23006_016E",40660,"Rome, GA Metro Area; Georgia","13","14316"
"B23006_016E",41220,"St. Marys, GA Micro Area; Georgia","13","10345"
"B23006_016E",42340,"Savannah, GA Metro Area; Georgia","13","55911"
"B23006_016E",44340,"Statesboro, GA Micro Area; Georgia","13","8637"
"B23006_016E",44900,"Summerville, GA Micro Area; Georgia","13","3745"
"B23006_016E",45580,"Thomaston, GA Micro Area; Georgia","13","4230"
"B23006_016E",45620,"Thomasville, GA Micro Area; Georgia","13","6610"
"B23006_016E",45700,"Tifton, GA Micro Area; Georgia","13","6046"
"B23006_016E",45740,"Toccoa, GA Micro Area; Georgia","13","3135"
"B23006_016E",46660,"Valdosta, GA Metro Area; Georgia","13","20562"
"B23006_016E",47080,"Vidalia, GA Micro Area; Georgia","13","5164"
"B23006_016E",47580,"Warner Robins, GA Metro Area; Georgia","13","26249"
"B23006_016E",48180,"Waycross, GA Micro Area; Georgia","13","7545"
"B23006_024E",10500,"Albany, GA Metro Area; Georgia","13","11623"
"B23006_024E",11140,"Americus, GA Micro Area; Georgia","13","2911"
"B23006_024E",12020,"Athens-Clarke County, GA Metro Area; Georgia","13","27255"
"B23006_024E",12060,"Atlanta-Sandy Springs-Marietta, GA Metro Area; Georgia","13","918516"
"B23006_024E",12260,"Augusta-Richmond County, GA-SC Metro Area (part); Georgia","13","38886"
"B23006_024E",12460,"Bainbridge, GA Micro Area; Georgia","13","1429"
"B23006_024E",15260,"Brunswick, GA Metro Area; Georgia","13","10039"
"B23006_024E",15660,"Calhoun, GA Micro Area; Georgia","13","3383"
"B23006_024E",16340,"Cedartown, GA Micro Area; Georgia","13","2044"
"B23006_024E",16860,"Chattanooga, TN-GA Metro Area (part); Georgia","13","11715"
"B23006_024E",17980,"Columbus, GA-AL Metro Area (part); Georgia","13","24247"
"B23006_024E",18380,"Cordele, GA Micro Area; Georgia","13","1252"
"B23006_024E",18460,"Cornelia, GA Micro Area; Georgia","13","3359"
"B23006_024E",19140,"Dalton, GA Metro Area; Georgia","13","7826"
"B23006_024E",20060,"Douglas, GA Micro Area; Georgia","13","2284"
"B23006_024E",20140,"Dublin, GA Micro Area; Georgia","13","3872"
"B23006_024E",21640,"Eufaula, AL-GA Micro Area (part); Georgia","13","43"
"B23006_024E",22340,"Fitzgerald, GA Micro Area; Georgia","13","1212"
"B23006_024E",22980,"Fort Valley, GA Micro Area; Georgia","13","2053"
"B23006_024E",23580,"Gainesville, GA Metro Area; Georgia","13","17176"
"B23006_024E",25980,"Hinesville-Fort Stewart, GA Metro Area; Georgia","13","5226"
"B23006_024E",27700,"Jesup, GA Micro Area; Georgia","13","1599"
"B23006_024E",29300,"LaGrange, GA Micro Area; Georgia","13","5698"
"B23006_024E",31420,"Macon, GA Metro Area; Georgia","13","21157"
"B23006_024E",33300,"Milledgeville, GA Micro Area; Georgia","13","4038"
"B23006_024E",34220,"Moultrie, GA Micro Area; Georgia","13","2435"
"B23006_024E",40660,"Rome, GA Metro Area; Georgia","13","7908"
"B23006_024E",41220,"St. Marys, GA Micro Area; Georgia","13","4386"
"B23006_024E",42340,"Savannah, GA Metro Area; Georgia","13","43418"
"B23006_024E",44340,"Statesboro, GA Micro Area; Georgia","13","6804"
"B23006_024E",44900,"Summerville, GA Micro Area; Georgia","13","998"
"B23006_024E",45580,"Thomaston, GA Micro Area; Georgia","13","1089"
"B23006_024E",45620,"Thomasville, GA Micro Area; Georgia","13","3510"
"B23006_024E",45700,"Tifton, GA Micro Area; Georgia","13","3182"
"B23006_024E",45740,"Toccoa, GA Micro Area; Georgia","13","1949"
"B23006_024E",46660,"Valdosta, GA Metro Area; Georgia","13","11662"
"B23006_024E",47080,"Vidalia, GA Micro Area; Georgia","13","2284"
"B23006_024E",47580,"Warner Robins, GA Metro Area; Georgia","13","17117"
